2, -0.795855
2, -0.787619
2, -0.78053
2, -0.773071
2, -0.766872
2, -0.761037
2, -0.753168
2, -0.747264
2, -0.740268
2, -0.733607
2, -0.727436
2, -0.71959
2, -0.713244
2, -0.705639
2, -0.700332
2, -0.694233
2, -0.686686
2, -0.680967
2, -0.673477
2, -0.669316
2, -0.662435
2, -0.655889
2, -0.649456
2, -0.6427
2, -0.636532
2, -0.630801
2, -0.624703
2, -0.618536
2, -0.613259
2, -0.607214
2, -0.600135
2, -0.593967
2, -0.588532
2, -0.583725
2, -0.577511
2, -0.572206
2, -0.565542
2, -0.560433
2, -0.554267
2, -0.548458
2, -0.543014
2, -0.537514
2, -0.531211
2, -0.526137
2, -0.521517
2, -0.515858
2, -0.509257
2, -0.504591
2, -0.498546
2, -0.492638
2, -0.487579
2, -0.481891
2, -0.476566
2, -0.471893
2, -0.466657
2, -0.46084
2, -0.455755
2, -0.451371
2, -0.445377
2, -0.440167
2, -0.435023
2, -0.429979
2, -0.424069
2, -0.418944
2, -0.414717
2, -0.408989
2, -0.403921
2, -0.39908
2, -0.393849
2, -0.388412
2, -0.383919
2, -0.378797
2, -0.373212
2, -0.368867
2, -0.364387
2, -0.357891
2, -0.354231
2, -0.348329
2, -0.344476
2, -0.339958
2, -0.334389
2, -0.329697
2, -0.325026
2, -0.320155
2, -0.315085
2, -0.311028
2, -0.305697
2, -0.30064
2, -0.296479
2, -0.291987
2, -0.28661
2, -0.282383
2, -0.277526
2, -0.272432
2, -0.268091
2, -0.262611
2, -0.25879
2, -0.25455
2, -0.248571
2, -0.245245
2, -0.240182
2, -0.236165
2, -0.230727
2, -0.226004
2, -0.221047
2, -0.217919
2, -0.212583
2, -0.207601
2, -0.203893
2, -0.198918
2, -0.194437
2, -0.190087
2, -0.185837
2, -0.180835
2, -0.176617
2, -0.172401
2, -0.167198
2, -0.162687
2, -0.158447
2, -0.153663
2, -0.149473
2, -0.145225
2, -0.140613
2, -0.135911
2, -0.13187
2, -0.127171
2, -0.122539
2, -0.117455
2, -0.114495
2, -0.109873
2, -0.104888
2, -0.100747
2, -0.0960429
2, -0.0923321
2, -0.0870563
2, -0.0828964
2, -0.0781888
2, -0.0747044
2, -0.0698023
2, -0.0656403
2, -0.0611399
2, -0.0568991
2, -0.0521177
2, -0.0479133
2, -0.0437918
2, -0.0396855
2, -0.0352372
2, -0.030533
2, -0.0260215
2, -0.0219216
2, -0.0173032
2, -0.0132494
2, -0.00809339
2, -0.00405242
2, 7.25808e-05
2, 0.00409252
2, 0.0086381
2, 0.0128596
2, 0.0173601
2, 0.0216064
2, 0.0263248
2, 0.0307391
2, 0.034423
2, 0.0392236
2, 0.043842
2, 0.0480554
2, 0.0521539
2, 0.0560931
2, 0.0612533
2, 0.0654193
2, 0.0698608
2, 0.073994
2, 0.0793946
2, 0.0828892
2, 0.0873341
2, 0.0917451
2, 0.0959661
2, 0.100667
2, 0.105207
2, 0.109003
2, 0.113375
2, 0.118569
2, 0.122905
2, 0.127432
2, 0.131442
2, 0.136374
2, 0.140527
2, 0.144726
2, 0.149134
2, 0.153852
2, 0.158472
2, 0.162541
2, 0.167013
2, 0.172028
2, 0.176767
2, 0.181115
2, 0.185432
2, 0.189626
2, 0.194659
2, 0.198303
2, 0.203207
2, 0.207489
2, 0.213529
2, 0.217625
2, 0.222164
2, 0.225731
2, 0.230555
2, 0.235242
2, 0.23985
2, 0.244187
2, 0.249147
2, 0.253534
2, 0.258228
2, 0.263283
2, 0.267622
2, 0.272596
2, 0.277668
2, 0.281994
2, 0.286981
2, 0.292139
2, 0.295463
2, 0.300963
2, 0.306083
2, 0.310685
2, 0.315533
2, 0.320134
2, 0.324939
2, 0.329795
2, 0.3343
2, 0.340164
2, 0.34463
2, 0.349027
2, 0.353988
2, 0.358901
2, 0.364151
2, 0.368881
2, 0.374691
2, 0.379213
2, 0.384246
2, 0.388381
2, 0.394064
2, 0.399294
2, 0.404654
2, 0.40872
2, 0.414417
2, 0.419089
2, 0.424364
2, 0.429253
2, 0.435455
2, 0.439743
2, 0.444946
2, 0.450487
2, 0.455543
2, 0.46071
2, 0.466018
2, 0.472087
2, 0.476858
2, 0.48347
2, 0.488677
2, 0.493092
2, 0.497951
4.02886, 3
4.04945, 3
4.08178, 3
4.10827, 3
4.13284, 3
4.16078, 3
4.19243, 3
4.21751, 3
4.24421, 3
4.27468, 3
4.30452, 3
4.32821, 3
4.35919, 3
4.38995, 3
4.42134, 3
4.45443, 3
4.48033, 3
4.50968, 3
4.54699, 3
4.57707, 3
4.60538, 3
4.6422, 3
4.67355, 3
4.70564, 3
4.73777, 3
4.77475, 3
4.80657, 3
4.84056, 3
4.87006, 3
4.90563, 3
4.94769, 3
4.97988, 3
